,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS08,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,PCH_WICSPTH_08_12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,REDEMP_SNAPS12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10
2859,864.4420944,7.060704847,356.5507893,2.91228285,263.5723817,7.391261405,145.9456256,1.192074047,115.60672190000001,0.9442679235,0,0.0,0,0.0,13,1.059322034,0,0.0,8.166666667000001,0.6891120299,0,0,0.0,0.0,0.0,0.0,2,0.16297262099999998,0,0.0,721.8231507999999,635.0676982000001,739.1472646000001,738.3726242,207100.9714,11.1674306,,65,83.571,1.0,1,0,1,9.549006101,63.11605723,9.273979862000001,2.973591167,0.6571190434,,,,,,,2.031692629,0.7474066265,0,12.7,5.6,6.2,6.2,1.062503,0.9009971999999999,1.090935,3.0,8.0,166.66666669999998,2.097902098,5.298013245,0.1118255521,0.04233899421,8.0,9.0,12.5,0.658598831,0.7666751853,16.41004344,0.0,9.0,10.0,11.11111111,34.0,30.0,13.33333333,2.799045032,2.896328478,3.475594173,9.0,10.0,11.11111111,34.0,30.0,-11.76470588,2.799045032,2.555583951,-8.698005141,1.0,0.0,-100.0,,0.0,,,0.0,,0.0,1.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,2.0,-33.33333333,0.0,3.0,,0.0,,,0.0,,11.3,32.1,32.7,1,0.08148631,37.80119252,59.57690109,1.413052356,0.2858776444,0.18786245199999999,0.008167932696,12.55411255,16.38487299,0,0,0,0.0
1029,11399.34265,23.12943624,3934.2961179999998,7.982745496000001,295.1258917,1.428351039,2585.4429760000003,5.245902357,1423.735587,2.888780738,6,0.121819991,1,0.0203033,31,0.629403285,6,0.121819991,46.25,0.9286402698999999,5,8,60.0,0.1020054,0.16062970000000001,57.471680000000006,39,0.7918299390000001,33,0.670009949,666.2345127,677.7319606000001,534.383583,573.6851357999999,315611.328,19.35966372,21.53461161,82,88.374,0.0,1,0,1,13.22995017,41.48233266,6.535478311,5.534903699,1.282117552,14.185889999999999,14.14533,-0.2859565,139070.0,88061.75,-36.67811,3.2861447999999998,1.060774254,0,15.6,6.2,8.0,10.0,0.9703046000000001,0.9722158999999999,0.9232891,38.0,36.0,-5.263157895,6.08,6.21761658,0.8481220155,0.5367741935,119.0,104.0,-12.60504202,2.438774465,2.099483204,-13.91236727,1.0,15.0,18.0,20.0,121.0,61.0,98.36065574,2.479762271,2.442667959,-1.4958817830000002,15.0,18.0,20.0,121.0,,,2.479762271,,,14.0,13.0,-7.142857143,54.0,37.0,-31.48148148,1.106670765,0.7469315245,-32.50643752,6.0,10.0,66.66666667,4.0,5.0,25.0,0.08197561226,0.1009366925,23.13014777,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,7.0,250.0,2.0,13.0,550.0,,22000.0,,0.0,1.0,10.9,31.3,33.2,6,0.121819991,83.24236583,10.30333773,2.7878664910000004,1.40407832,0.16637922289999998,0.01420310439,13.96368063,21.63944405,0,0,0,0.0
2583,143217.4241,21.61400516,29361.14515,4.431108481,1781.794704,0.7415215444,41486.818230000004,6.261083864,10295.3507,1.553747838,51,0.078497527,14,0.0215483,207,0.318607608,23,0.0354008,222.16666669999998,0.3141035066,44,45,2.272727,0.0690179,0.06362190000000001,-7.818287,391,0.60181437,324,0.49869016899999996,784.2561465,728.7686454,658.5372404,688.3563724999999,303992.2068,15.22302696,6.574214651,56,76.67399999999999,1.0,1,1,1,13.13134268,23.81867412,6.134716012999999,6.169233189,0.740451795,12.027989999999999,10.25634,-14.729370000000001,174273.6,161207.9,-7.4972460000000005,4.004688507,1.224744981,0,18.4,6.2,12.6,12.8,1.01769,1.001391,0.9401653,95.0,158.0,66.31578947,3.689320388,4.932875429,0.17920920780000002,0.1875980875,142.0,257.0,80.98591549,0.2331687468,0.3628406043,55.61288087,2.0,19.0,21.0,10.52631579,81.0,62.0,30.64516129,0.1330047077,0.1143583227,-14.01934209,19.0,21.0,10.52631579,,,,,,,78.0,76.0,-2.564102564,656.0,268.0,-59.14634146,1.077173929,0.3783707469,-64.87375561,10.0,7.0,-30.0,15.0,5.0,-66.66666667,0.02463050143,0.007059155725,-71.3397807,0.0,0.0,0.0,4.0,2.0,-50.0,3600.0,,,5.911320343,,,5.0,7.0,40.0,19.0,61.0,221.0526316,335000.0,223000.0,-33.43283582,0.0,1.0,8.5,28.5,22.1,55,0.084654195,64.42468768,8.154672253,18.23625821,6.503182849,0.4743334732,0.06202706251,6.948691093,27.50621025,0,0,1,0.0
2952,822.2174113,5.844593484,110.81767099999999,0.7877286823999999,14.71865262,0.32200071350000004,37.94865293,0.2697515847,169.4875039,1.204773272,3,0.21918608899999997,0,0.0,11,0.8036823259999999,3,0.21918608899999997,11.41666667,0.7527307092000001,1,1,0.0,0.0804052,0.06593260000000001,-17.99961,15,1.095930445,54,3.945349602,721.8231507999999,635.0676982000001,739.1472646000001,738.3726242,64377.45985,11.1674306,,65,83.571,1.0,1,0,1,9.549006101,30.93721565,6.460418562,2.973591167,0.6571190434,,,,,,,2.031692629,0.7474066265,0,12.7,5.6,6.2,6.2,1.062503,0.9009971999999999,1.090935,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,27.0,26.0,1,0.07306203,70.74210975,13.63377879,6.688939437,5.700881432999999,0.2487915837,0.028433323860000005,13.35655388,9.980096673,0,0,1,0.0
2027,1883.8991260000003,76.27121967,523.8596676,21.20889342,20.48613899,1.9308330809999998,394.80323849999996,15.98393678,433.37452980000006,17.54552752,2,0.822368421,0,0.0,1,0.411184211,0,0.0,1.0,0.3907776475,1,1,0.0,0.45310379999999995,0.3907776,-13.755370000000001,1,0.411184211,3,1.233552632,491.93397699999997,585.3395975,564.3849267999999,727.6604239,,8.323863434,5.6342780029999995,71,70.306,0.0,0,1,1,12.51058988,21.58894646,10.70811744,3.127956663,0.3280543686,,,,,,,2.252938885,2.5525474459999997,0,13.2,5.0,5.3,5.8,0.9485940999999999,1.038527,0.8449965,5.0,0.0,-100.0,1.351351351,0.0,0.01787881925,0.0,19.0,0.0,-100.0,7.8674948239999996,0.0,-100.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,9.3,27.0,31.6,0,0.0,97.20647773,0.08097165992000001,0.971659919,0.2024291498,0.3643724696,0.0,20.32388664,21.6194332,0,0,0,1.0
2272,1850.9425579999997,12.46845778,669.4418481,4.509544278,162.8163083,2.707288132,432.8246412,2.9156257410000004,322.9982358,2.175804889,1,0.067439978,0,0.0,8,0.539519827,1,0.067439978,9.0,0.6092607636,3,2,-33.33333,0.2008301,0.1353913,-32.58417,6,0.40463987100000004,5,0.33719989200000006,452.12153610000007,425.6834692,587.9572714,649.8872065,201468.3567,14.15328088,13.09082744,78,90.417,1.0,1,1,1,9.130029932000001,30.29010239,10.92150171,2.310625813,0.7948580089,,,,,,,2.069685223,0.9792326981999999,0,12.3,4.8,7.2,7.9,1.16363,1.1043129999999999,0.9747985999999998,45.0,47.0,4.444444444,7.401315789,7.164634146,0.3391345497,0.3058046248,129.0,162.0,25.58139535,8.657718121,10.97412275,26.75537127,0.0,16.0,9.0,-43.75,27.0,28.0,-3.571428571,1.812080537,1.829020458,0.9348326785,15.0,9.0,-40.0,25.0,28.0,12.0,1.6778523490000001,1.896761956,13.047012599999999,13.0,4.0,-69.23076923,14.0,8.0,-42.85714286,0.9395973154,0.5419319875,-42.32295276,5.0,3.0,-40.0,6.0,,,0.4026845638,,,0.0,0.0,0.0,0.0,2.0,,0.0,,,0.0,,,0.0,0.0,,8.0,3.0,-62.5,175000.0,77000.0,-56.0,0.0,0.0,9.4,28.9,31.6,1,0.067439978,96.91478612,0.9700235770000001,0.8285618053,0.12798922199999999,0.17514314579999998,0.0067362748400000005,17.13708319,23.11215898,0,0,0,0.0
1014,1216.261813,4.387668879,471.5125461,1.700983211,498.0137554,4.628380626,269.3201522,0.9715734205,262.4970796,0.9469591617,10,0.359906424,0,0.0,19,0.683822206,0,0.0,34.66666667,1.267612501,16,11,-31.25,0.5917159000000001,0.4022232,-32.02427,19,0.683822206,11,0.39589706700000005,666.2345127,677.7319606000001,534.383583,573.6851357999999,277213.9731,19.35966372,33.53174603,82,88.374,0.0,1,0,1,13.22995017,53.60351368,7.226991415,5.534903699,1.282117552,35.029,21.465339999999998,-38.72123,59199.0,53366.73,-9.851979,3.2861447999999998,1.060774254,0,15.6,6.2,8.0,10.0,1.136671,0.9925835999999999,1.0594,45.0,48.0,6.666666667,5.027932961,6.106870229,0.7768721345,2.359136388,61.0,224.0,267.2131148,2.180830146,8.160291439,274.1828063,2.0,35.0,35.0,0.0,64.0,85.0,-24.70588235,2.288084087,2.33151184,1.8979963569999998,31.0,30.0,-3.225806452,60.0,79.0,31.66666667,2.145078832,2.877959927,34.1656952,13.0,7.0,-46.15384615,29.0,20.0,-31.03448276,1.036788102,0.7285974499,-29.72551975,9.0,7.0,-22.22222222,11.0,5.0,-54.54545455,0.3932644525,0.1821493625,-53.68272893,0.0,0.0,0.0,2.0,1.0,-50.0,,,,,,,10.0,7.0,-30.0,4.0,5.0,25.0,21000.0,21000.0,0.0,0.0,0.0,10.4,32.8,38.9,2,0.071981285,97.15007215,0.5230880231,1.158008658,0.1659451659,0.2344877345,0.007215007214999999,14.85930736,23.46320346,0,1,0,0.0
2100,948.5450187999999,6.300950038,400.06967569999995,2.657563941,172.00654619999997,2.850622245,254.6769114,1.691755755,146.4823365,0.9730459449,2,0.132687587,0,0.0,7,0.464406555,0,0.0,14.0,0.9389041647,4,5,25.0,0.27859040000000007,0.33532290000000003,20.36415,2,0.132687587,9,0.597094142,622.3082777000001,649.0934717,577.3736605,643.1449028,191385.78,15.61232719,21.80483592,72,95.714,0.0,0,1,1,9.703633786000001,45.16885553,10.13133208,3.148316525,0.5632504508,15.90463,11.92999,-24.990470000000002,57089.68,35577.62,-37.68117,2.6309307790000003,1.0726917440000001,0,16.1,7.1,8.2,8.6,0.8643396000000001,0.9602624,0.8326966999999998,38.0,30.0,-21.05263158,7.251908397,5.882352941000001,0.8898508898999999,2.764373927,111.0,338.0,204.5045045,7.314662273,22.59509325,208.9013875,2.0,13.0,13.0,0.0,35.0,32.0,9.375,2.306425041,2.339728591,1.443946788,13.0,6.0,-53.84615385,,20.0,,,1.336987767,,10.0,19.0,90.0,86.0,78.0,-9.302325581,5.667215815,5.21425229,-7.992699425,8.0,8.0,0.0,9.0,5.0,-44.44444444,0.5930807249,0.3342469416,-43.64225178,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,2.0,-33.33333333,6.0,10.0,66.66666667,46000.0,20000.0,-56.52173913,0.0,,11.6,31.1,36.7,0,0.0,92.81254152,2.84309818,0.6443470174,0.1129267969,0.2922811213,0.0,17.34422745,23.3824897,0,0,0,0.0
1893,1551.426829,5.757113065,825.2844767000001,3.062507335,597.8861228999999,6.129022275,389.31563289999997,1.4446921209999999,210.51512730000002,0.7811901711,5,0.18575621399999998,1,0.037151199999999995,19,0.7058736109999999,3,0.111453728,36.0,1.366172062,12,8,-33.33333,0.47639840000000006,0.3035938,-36.273140000000005,12,0.445814913,12,0.445814913,746.0213064,644.8528183999999,665.1112958,642.7799577000001,233134.66,16.96116395,28.23648013,65,84.21,0.0,1,0,1,10.25076102,35.25641026,0.0,3.913159996,0.565692956,25.738889999999998,22.32029,-13.28185,54028.08,73520.25,36.07785,2.9319091889999997,1.358123605,0,16.6,6.7,10.0,10.2,1.062503,0.9009971999999999,1.090935,17.0,18.0,5.882352941000001,3.490759754,4.195804196,0.013950715930000001,0.012895571659999999,22.0,25.0,13.63636364,0.8250825083,0.9498119372,15.11720679,1.0,13.0,16.0,23.07692308,79.0,49.0,61.22448979999999,2.96279628,3.001405722,1.303141978,13.0,16.0,23.07692308,79.0,49.0,-37.97468354,2.96279628,1.8616313969999998,-37.16640561,8.0,4.0,-50.0,234.0,16.0,-93.16239316,8.775877588,0.6078796397999999,-93.07328944,1.0,4.0,300.0,,,,,,,0.0,0.0,0.0,2.0,3.0,50.0,,7200.0,,,273.5458379,,0.0,2.0,,5.0,10.0,100.0,25000.0,,,0.0,1.0,11.8,33.0,34.6,0,0.0,45.8067389,48.38206917,3.013210628,1.042748998,0.549205878,0.014843402109999999,14.34614814,22.13893424,0,0,0,0.0
487,4795.013106,20.40604778,2250.08653,9.575651246,456.41731699999997,5.666260918,916.0272699,3.898320155,386.6161724,1.645315228,8,0.339097999,0,0.0,21,0.890132248,0,0.0,39.66666667,1.7139071319999999,6,5,-16.66667,0.2501146,0.21603870000000003,-13.62411,11,0.466259749,14,0.593421499,749.6665528,666.146008,711.7697982000001,649.8371362,234415.8716,19.39529709,35.96405368,62,92.59700000000001,1.0,0,1,1,13.13427904,65.89097177,8.080155139,5.744377651000001,0.6964343323000001,29.76698,25.76478,-13.4451,119013.3,119260.0,0.20725749999999998,5.078871539,1.424865129,0,16.9,6.5,9.2,10.5,1.082025,0.9486629000000001,1.055159,16.0,8.0,-50.0,3.6281179139999997,1.805869074,0.06914026281,0.01151708848,173.0,32.0,-81.50289017,7.21615083,1.385221419,-80.80387382,0.0,24.0,22.0,-8.333333332999999,5990.0,5273.0,13.59757254,249.8540085,259.2961344,3.7790571839999996,19.0,22.0,15.78947368,5795.0,,,241.7201969,,,86.0,101.0,17.44186047,7815.0,13868.0,77.45361484,325.978143,600.3203325000001,84.15968842,1.0,5.0,400.0,,3.0,,,0.12986450800000002,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.0,4.0,0.0,1.0,9.0,800.0,,,,0.0,1.0,11.9,31.9,33.6,0,0.0,46.36139246,47.59979573,4.374840412,0.5106817601,0.2553408801,0.01702272534,13.13728828,24.83615627,1,1,0,0.0
785,11682.99652,16.95227088,4131.967643,5.995570967000001,579.2863062000001,2.102596299,2749.803023,3.990021364,2045.327018,2.9678120310000002,10,0.14496115,2,0.028992200000000003,31,0.449379566,5,0.072480575,53.83333333,0.7876588729999999,9,8,-11.11111,0.13288640000000002,0.11705150000000002,-11.916160000000001,47,0.681317407,51,0.739301867,652.9673209,611.2947786000001,565.7680267000001,617.4356991000001,356440.6653,13.83781227,19.56822458,65,89.421,0.5,0,0,1,12.27079455,44.85886164,10.19898195,3.2832366489999996,0.8580418872,19.8124,18.64284,-5.903151,149092.7,159270.5,6.826467999999999,2.648824643,0.9536341646,0,13.0,4.5,6.2,7.8,0.7695072,0.9531476000000001,0.7468696,37.0,53.0,43.24324324,4.138702461,6.583850932000001,0.23861302399999998,0.2535171423,158.0,233.0,47.46835443,2.27780581,3.412069647,49.79633613,2.0,12.0,36.0,200.0,53.0,216.0,-75.46296296,0.7640741007999999,0.7761360142,1.578631365,12.0,36.0,200.0,53.0,,,0.7640741007999999,,,3.0,6.0,100.0,,,,,,,3.0,13.0,333.3333333,,15.0,,,0.2196611361,,0.0,0.0,0.0,3.0,11.0,266.6666667,,45134.0,,,660.9457143999999,,1.0,0.0,-100.0,7.0,3.0,-57.14285714,4000.0,,,0.0,1.0,9.9,27.9,29.6,6,0.08697669,88.97949708,4.859468636,2.617641511,0.757432854,0.203142911,0.06384491490000001,16.43861457,23.04656326,0,0,0,1.0
1215,10320.92706,20.05855145,1965.3211629999998,3.819569252,438.17325089999997,1.97117842,1708.8351510000002,3.321092919,2947.927933,5.729249297000001,16,0.311811822,1,0.0194882,43,0.83799427,24,0.46771773200000005,49.16666667,0.9532488012,10,14,40.0,0.2033802,0.2714336,33.46117,83,1.617523824,155,3.020677021,683.2726453,642.9707513999999,728.9134721,733.0609625,241403.4909,12.11169053,13.9930812,59,90.035,1.0,0,1,1,7.590923238999999,33.05301096,6.112028832999999,2.707563745,0.8814666887,19.022779999999997,16.3626,-13.98417,93533.11,60282.17,-35.54991,2.568849288,0.8263739241,0,13.0,5.1,6.5,7.9,1.16363,1.1043129999999999,0.9747985999999998,12.0,15.0,25.0,3.125,4.010695187,0.016148914519999998,0.09233934710000001,30.0,184.0,513.3333333,0.5876706694,3.5692809060000004,507.36073660000005,2.0,11.0,18.0,63.63636364,446.0,778.0,-42.67352185,8.736703951,8.651626545,-0.9737929429000001,10.0,15.0,50.0,,,,,,,2.0,2.0,0.0,,,,,,,3.0,5.0,66.66666667,5.0,3.0,-40.0,0.09794511155999999,0.058194797390000004,-40.58427577,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.0,2.0,-50.0,3.0,6.0,100.0,,190000.0,,0.0,1.0,9.7,27.5,29.4,8,0.155905911,80.32611653,13.55191044,3.1523302369999997,1.1058421109999998,0.24487892100000003,0.019434835,23.24600614,18.31344502,0,0,1,0.0
2082,1547.3716,4.657250866,863.9786323999999,2.600387156,599.8522892000001,4.610701685,381.60325980000005,1.148542543,253.1061432,0.7617942609,9,0.27178016,1,0.0301978,16,0.48316472899999996,1,0.0301978,34.66666667,1.051971435,6,7,16.66667,0.1797268,0.21241729999999998,18.18899,22,0.664351502,17,0.513362525,622.3082777000001,649.0934717,577.3736605,643.1449028,423483.859,15.61232719,28.34963632,72,95.714,0.0,0,1,1,9.703633786000001,47.46509919,8.780308597000001,3.148316525,0.5632504508,32.634440000000005,25.7805,-21.00216,181578.0,121367.2,-33.15974,2.6309307790000003,1.0726917440000001,0,16.1,7.1,8.2,8.6,0.795895,0.9343761,0.7880003000000001,35.0,39.0,11.42857143,7.575757576,7.4144486689999995,2.493205719,1.8362375869999998,211.0,196.0,-7.1090047389999995,6.366159787999999,5.956541559,-6.43430643,0.0,23.0,24.0,4.347826087,131.0,165.0,-20.60606061,3.9524499160000004,3.981157879,0.726333384,23.0,24.0,4.347826087,,120.0,,,3.6468621789999998,,12.0,12.0,0.0,48.0,77.0,60.41666667,1.448225923,2.3400698980000003,61.58182647,2.0,4.0,100.0,,6.0,,,0.18234310899999998,,1.0,1.0,0.0,1.0,2.0,100.0,,,,,,,1.0,1.0,0.0,5.0,9.0,80.0,14000.0,25000.0,78.57142857,0.0,0.0,11.2,31.1,37.4,3,0.090593387,96.60195636,0.574868322,0.7975921746,0.3280662152,0.34612490590000006,0.036117381489999996,14.1158766,24.5447705,0,1,0,0.0
1742,653.31445,3.228795345,124.66524229999999,0.6161176349,111.2310521,1.4332051559999999,126.03785859999999,0.6229013472,75.93664788,0.3752923192,2,0.09938382,0,0.0,7,0.347843371,0,0.0,7.25,0.35798933439999997,2,3,50.0,0.10147130000000001,0.1481335,45.98557,9,0.447227191,16,0.795070563,605.4428805,568.8101975,518.9839318,567.012693,229902.6,9.495620772,5.448749629,66,79.024,1.0,0,0,1,13.55134283,14.22969188,5.294117647,3.2282860189999996,0.4638156448,,,,,,,2.537265831,2.286183103,0,17.0,5.5,7.3,8.1,0.873642,0.9790413,0.8255146000000001,45.0,49.0,8.888888889,5.905511811,5.968331302999999,0.1529273025,0.1413060101,201.0,231.0,14.92537313,9.949017473,11.38267468,14.41003811,1.0,24.0,10.0,-58.33333333,65.0,52.0,25.0,3.217343959,3.2029171180000002,-0.4484083966,23.0,10.0,-56.52173913,,52.0,,,2.562333695,,15.0,16.0,6.666666667,30.0,29.0,-3.333333333,1.484927981,1.428993791,-3.766794783,4.0,6.0,50.0,,28.0,,,1.379718143,,0.0,0.0,0.0,1.0,3.0,200.0,,2400.0,,,118.2615551,,8.0,1.0,-87.5,5.0,2.0,-60.0,,,,0.0,0.0,7.9,28.6,31.5,4,0.19876764100000002,95.90293565,0.5930611841,2.0707719680000003,0.2668775329,0.1976870614,0.034595235739999994,14.04072353,25.16556291,0,0,1,0.0
2510,45308.7084,28.20424439,10201.91888,6.350598449,822.0554197,1.34818437,11949.24202,7.438290656,5382.073665,3.3502901830000003,27,0.17000484800000001,2,0.012593,76,0.47853216600000004,7,0.044075300000000005,122.0,0.7343955984,21,20,-4.7619050000000005,0.1348713,0.12039269999999999,-10.73511,90,0.5666828279999999,97,0.610758159,702.9736436000001,665.3183915,654.2676819,662.5783086,307283.8239,20.66661151,18.55488811,83,100.0,1.0,0,0,1,10.99078913,28.75027616,6.01296119,4.454458159,0.4580977832,14.516860000000001,12.723310000000001,-12.35493,107634.9,105681.7,-1.814627,2.776762183,0.9540117028,0,16.2,6.9,8.9,10.1,0.9703046000000001,0.9722158999999999,0.9232891,77.0,58.0,-24.67532468,4.60251046,4.280442804,0.6706016872999999,0.3199491472,217.0,151.0,-30.41474654,1.4187735780000001,0.9086368642,-35.95617524,1.0,27.0,17.0,-37.03703704,110.0,37.0,197.29729730000003,0.7191939797,0.6619208944,-7.963510106,27.0,17.0,-37.03703704,110.0,37.0,-66.36363636,0.7191939797,0.22264611899999998,-69.04227158,18.0,19.0,5.555555556,64.0,71.0,10.9375,0.4184401336,0.42723985,2.102980976,20.0,20.0,0.0,29.0,48.0,65.51724138,0.1896056856,0.2888382085,52.33625913,1.0,2.0,100.0,3.0,2.0,-33.33333333,,,,,,,3.0,1.0,-66.66666667,9.0,10.0,11.11111111,125000.0,167000.0,33.6,0.0,1.0,11.6,29.1,29.7,15,0.09444713800000001,86.95757727,6.357496342999999,3.926670609,1.005944785,0.2527311774,0.05789162438999999,12.61290423,25.29179246,0,0,1,0.0
2763,6977.082084000001,16.90184613,3068.6336100000003,7.43370545,565.4939112000001,3.737073164,2095.962896,5.077429496000001,848.5611825,2.05562302,7,0.170740036,2,0.048782900000000004,34,0.829308747,5,0.121957169,34.91666667,0.8457470429,5,6,20.0,0.12236010000000001,0.14533120000000002,18.7734,28,0.682960144,26,0.634177277,784.2561465,728.7686454,658.5372404,688.3563724999999,283409.7485,15.22302696,19.6564115,56,76.67399999999999,1.0,1,1,1,13.13134268,53.8536944,8.393579218,6.169233189,0.740451795,29.07631,22.01047,-24.30102,237629.1,151450.4,-36.26605,4.004688507,1.224744981,0,18.4,6.2,12.6,12.8,1.01769,1.001391,0.9401653,39.0,36.0,-7.692307692000001,2.5896414340000002,2.318094012,0.13114235400000002,0.049245658219999995,315.0,184.0,-41.58730159,7.712082262000001,4.47133727,-42.02166006,1.0,10.0,8.0,-20.0,233.0,172.0,35.46511628,5.7044925939999995,5.662073826,-0.7436028286,10.0,8.0,-20.0,233.0,172.0,-26.18025751,5.7044925939999995,4.179728318,-26.729183199999998,58.0,50.0,-13.79310345,2547.0,2378.0,-6.635257165,62.35769372,57.78717407,-7.329520034,7.0,4.0,-42.85714286,,,,,,,0.0,0.0,0.0,0.0,2.0,,0.0,,,0.0,,,16.0,10.0,-37.5,19.0,26.0,36.84210526,123000.0,599000.0,386.9918699,0.0,1.0,11.2,30.7,31.9,2,0.048782900000000004,47.67684109,13.73062016,37.41521318,0.37306201549999995,0.1501937984,0.00484496124,14.58091085,26.82170543,0,0,0,0.0
